CODE,NAME,AGES_0-14,AGES_15-64,AGES_65P,AGES_W_15-49,AGES_0,AGES_1-4,AGES_5-9,AGES_10-14,AGES_15-19,AGES_20-24,AGES_25-29,AGES_30-34,AGES_35-39,AGES_40-44,AGES_45-49,AGES_50-54,AGES_55-59,AGES_60-64,AGES_65-69,AGES_70-74,AGES_75-79,AGES_80-84,AGES_85P
360823,峡江县,0.2447,0.6241,0.1312,0.1967,0.0109,0.055,0.0828,0.0961,0.0513,0.0334,0.0444,0.0659,0.0496,0.0792,0.0896,0.0869,0.0697,0.0541,0.0476,0.0319,0.023,0.0169,0.0118
360824,新干县,0.24,0.6357,0.1243,0.2042,0.0103,0.0542,0.0841,0.0915,0.055,0.0354,0.0427,0.0678,0.0531,0.0858,0.0891,0.0824,0.0682,0.0562,0.049,0.0328,0.0194,0.0136,0.0094
360825,永丰县,0.2755,0.608,0.1165,0.2011,0.0121,0.0598,0.1001,0.1035,0.0479,0.0371,0.05,0.0658,0.0543,0.0748,0.0843,0.08,0.0636,0.0503,0.0421,0.0303,0.0216,0.015,0.0075
360826,泰和县,0.26,0.6139,0.1261,0.2067,0.0104,0.0581,0.0938,0.0978,0.0507,0.0291,0.0461,0.0643,0.0631,0.0806,0.0809,0.0785,0.0663,0.0545,0.0489,0.0329,0.0205,0.0145,0.0093
360827,遂川县,0.2672,0.617,0.1158,0.2056,0.0105,0.056,0.0932,0.1075,0.06,0.0343,0.043,0.0656,0.0605,0.0781,0.0813,0.0796,0.0654,0.0492,0.0447,0.0286,0.02,0.0142,0.0082
360828,万安县,0.2498,0.62,0.1302,0.204,0.0104,0.0567,0.0883,0.0943,0.0499,0.0334,0.0483,0.06,0.0557,0.0795,0.088,0.0837,0.0683,0.0534,0.0472,0.0326,0.0234,0.0167,0.0103
360829,安福县,0.2382,0.6209,0.1409,0.1998,0.0104,0.0586,0.0884,0.0807,0.0404,0.025,0.042,0.0653,0.0588,0.0752,0.0898,0.0931,0.074,0.0573,0.051,0.0368,0.024,0.0184,0.0107
360830,永新县,0.2418,0.6079,0.1503,0.1999,0.01,0.0516,0.0831,0.097,0.0547,0.0335,0.0409,0.0514,0.0562,0.0786,0.0869,0.0787,0.0678,0.0592,0.0569,0.037,0.026,0.0193,0.011
360881,井冈山市,0.2491,0.6244,0.1265,0.2113,0.0096,0.0544,0.0886,0.0965,0.0435,0.0296,0.0442,0.0618,0.0594,0.0811,0.0918,0.0892,0.0732,0.0505,0.0447,0.0315,0.023,0.0184,0.0089
360902,袁州区,0.233,0.6555,0.1114,0.2325,0.0104,0.054,0.0814,0.0872,0.0784,0.0546,0.0575,0.0733,0.0587,0.0706,0.078,0.0734,0.0606,0.0505,0.0435,0.0286,0.0172,0.0134,0.0088
360921,奉新县,0.2308,0.6416,0.1276,0.2103,0.0088,0.0489,0.0807,0.0924,0.0568,0.0364,0.0452,0.0692,0.0632,0.0777,0.0844,0.0834,0.0712,0.0542,0.05,0.0363,0.0203,0.0098,0.0111
360922,万载县,0.2689,0.6215,0.1096,0.2106,0.0109,0.0544,0.0905,0.1131,0.0712,0.0384,0.0396,0.0646,0.0622,0.0729,0.0781,0.0775,0.0651,0.0518,0.0431,0.0287,0.0175,0.0131,0.0072
360923,上高县,0.2292,0.6472,0.1237,0.2034,0.009,0.0516,0.0805,0.088,0.0471,0.0329,0.0476,0.0791,0.0626,0.0585,0.0927,0.0923,0.075,0.0593,0.0481,0.0305,0.0199,0.0137,0.0115
360924,宜丰县,0.2108,0.6578,0.1315,0.2063,0.0084,0.0454,0.0728,0.0842,0.0479,0.0327,0.0363,0.0664,0.0654,0.0784,0.0956,0.0991,0.0799,0.0562,0.0503,0.0342,0.021,0.015,0.011
360925,靖安县,0.2075,0.6572,0.1352,0.2008,0.0086,0.0483,0.0717,0.0789,0.0455,0.0337,0.0467,0.063,0.0603,0.0724,0.0894,0.0981,0.0831,0.0651,0.0514,0.0359,0.0199,0.0141,0.0138
360926,铜鼓县,0.2109,0.6684,0.1208,0.2169,0.0088,0.0482,0.069,0.0849,0.0521,0.0325,0.0411,0.0771,0.0671,0.0782,0.0906,0.0954,0.0799,0.0545,0.0439,0.0314,0.0215,0.0153,0.0087
360981,丰城市,0.2223,0.6388,0.139,0.2025,0.0097,0.0503,0.0793,0.0829,0.0627,0.054,0.0599,0.0631,0.0483,0.0672,0.0803,0.0812,0.0668,0.0553,0.05,0.0378,0.0222,0.0158,0.0132
360982,樟树市,0.2213,0.6436,0.1351,0.2092,0.0088,0.0487,0.0817,0.0821,0.0585,0.04,0.0535,0.0669,0.0562,0.0686,0.0832,0.086,0.0693,0.0615,0.0557,0.0348,0.0192,0.0141,0.0113
360983,高安市,0.2242,0.6498,0.1259,0.2096,0.0094,0.0507,0.0781,0.0861,0.0546,0.0392,0.0545,0.0669,0.0646,0.0712,0.088,0.0848,0.0684,0.0575,0.0501,0.0358,0.0191,0.0109,0.01
361002,临川区,0.2127,0.6694,0.1179,0.2377,0.01,0.0494,0.0767,0.0765,0.0811,0.0701,0.0532,0.0729,0.0554,0.0698,0.0826,0.0809,0.0608,0.0428,0.045,0.0325,0.017,0.0129,0.0105
361003,东乡区,0.2312,0.641,0.1278,0.2125,0.0095,0.0494,0.0797,0.0926,0.0522,0.0458,0.0464,0.0752,0.0613,0.0728,0.0864,0.0851,0.0635,0.0523,0.0491,0.0352,0.0195,0.0138,0.0101
361021,南城县,0.2222,0.6557,0.1221,0.2179,0.0088,0.0428,0.0725,0.0982,0.0516,0.039,0.0451,0.0762,0.059,0.0768,0.0944,0.0933,0.0697,0.0506,0.048,0.0366,0.0189,0.0117,0.0068
361022,黎川县,0.2077,0.6605,0.1318,0.2109,0.0102,0.0491,0.0719,0.0765,0.047,0.0461,0.0518,0.0708,0.0542,0.0757,0.0928,0.1026,0.0743,0.0452,0.0484,0.0386,0.022,0.0146,0.0082
361023,南丰县,0.2276,0.6574,0.115,0.2217,0.0082,0.0491,0.0797,0.0905,0.0409,0.0327,0.0483,0.0808,0.0697,0.0822,0.0958,0.0943,0.0667,0.0461,0.045,0.0324,0.0191,0.0124,0.0061
361024,崇仁县,0.2513,0.6406,0.1081,0.2155,0.0128,0.0571,0.087,0.0944,0.0661,0.063,0.0539,0.0729,0.0554,0.0691,0.081,0.0768,0.06,0.0424,0.0408,0.028,0.0167,0.0133,0.0093
361025,乐安县,0.2532,0.6345,0.1122,0.209,0.0098,0.0534,0.0877,0.1023,0.0626,0.0399,0.0501,0.0761,0.0581,0.0703,0.0855,0.0848,0.064,0.0432,0.0408,0.0287,0.0197,0.0151,0.0079
361026,宜黄县,0.2065,0.6842,0.1092,0.2248,0.0087,0.0445,0.0681,0.0852,0.0507,0.0452,0.056,0.081,0.0606,0.0772,0.0963,0.0972,0.0735,0.0468,0.0406,0.0304,0.0179,0.0139,0.0064
361027,金溪县,0.24,0.6481,0.1119,0.213,0.0102,0.0508,0.0813,0.0977,0.0527,0.0397,0.0432,0.0752,0.0656,0.076,0.0892,0.0875,0.0676,0.0514,0.0464,0.0305,0.0158,0.0111,0.0081
361028,资溪县,0.1999,0.6675,0.1326,0.2094,0.0081,0.0416,0.0672,0.083,0.0533,0.0413,0.0433,0.0743,0.0571,0.0729,0.0893,0.0967,0.0833,0.0561,0.0473,0.0344,0.0206,0.0177,0.0126
361030,广昌县,0.2331,0.6525,0.1145,0.2164,0.0094,0.0537,0.08,0.0899,0.0522,0.0357,0.0595,0.086,0.0561,0.072,0.09,0.0879,0.0662,0.0468,0.0396,0.0317,0.0202,0.0161,0.0069
361102,信州区,0.1804,0.7096,0.11,0.2645,0.008,0.0454,0.0625,0.0645,0.069,0.07,0.0645,0.089,0.0706,0.0739,0.0803,0.0752,0.0659,0.0511,0.0433,0.028,0.017,0.0125,0.0091
361103,广丰区,0.2442,0.6359,0.12,0.2237,0.01,0.0548,0.0846,0.0948,0.0715,0.0534,0.0598,0.0782,0.0533,0.0623,0.076,0.0722,0.0591,0.0501,0.0478,0.0318,0.0169,0.0132,0.0103
361104,广信区,0.2239,0.6635,0.1126,0.2301,0.0101,0.0491,0.0755,0.0892,0.0753,0.057,0.0584,0.075,0.0637,0.0715,0.0811,0.0731,0.0584,0.0499,0.0451,0.0311,0.0179,0.0123,0.0062
361123,玉山县,0.2241,0.6306,0.1453,0.2102,0.0098,0.0468,0.0726,0.0949,0.0689,0.0379,0.0432,0.0639,0.0526,0.0682,0.0836,0.0828,0.0707,0.0587,0.0584,0.0394,0.0207,0.0161,0.0107
361124,铅山县,0.2257,0.646,0.1283,0.2116,0.008,0.0452,0.0761,0.0964,0.0618,0.0412,0.0451,0.0693,0.0593,0.0715,0.0867,0.085,0.0689,0.0571,0.0511,0.0351,0.0201,0.0148,0.0072
361125,横峰县,0.2368,0.6305,0.1327,0.2038,0.0088,0.0478,0.0781,0.102,0.0553,0.034,0.0458,0.0676,0.0633,0.0714,0.0831,0.0811,0.0692,0.0599,0.0498,0.0362,0.0235,0.0162,0.0069
361126,弋阳县,0.2469,0.6204,0.1327,0.1962,0.0091,0.0474,0.0838,0.1066,0.0615,0.0366,0.043,0.0631,0.0572,0.0653,0.0827,0.0802,0.0716,0.0592,0.0506,0.0367,0.0212,0.0163,0.008
361127,余干县,0.2621,0.6148,0.1231,0.207,0.0107,0.0575,0.0939,0.1,0.0633,0.0426,0.0587,0.0722,0.0593,0.0649,0.0773,0.0711,0.0598,0.0458,0.0465,0.0331,0.0182,0.0138,0.0115
361128,鄱阳县,0.2383,0.6383,0.1235,0.2138,0.0103,0.0545,0.0845,0.089,0.0607,0.0521,0.0573,0.0659,0.0609,0.0737,0.0796,0.0758,0.0628,0.0494,0.0474,0.0356,0.0194,0.0119,0.0092
361129,万年县,0.2442,0.6298,0.126,0.2072,0.0088,0.0486,0.083,0.1038,0.0719,0.041,0.0488,0.0639,0.0576,0.0645,0.0818,0.0804,0.0656,0.0542,0.0491,0.0365,0.0191,0.0138,0.0075
361130,婺源县,0.2192,0.6422,0.1386,0.2104,0.0092,0.0502,0.0749,0.0849,0.051,0.0324,0.0432,0.0763,0.0585,0.0725,0.0833,0.0878,0.0746,0.0626,0.0585,0.0383,0.0183,0.0139,0.0095
361181,德兴市,0.2116,0.6594,0.1291,0.2078,0.0086,0.0446,0.0718,0.0866,0.0589,0.0364,0.0389,0.0705,0.0616,0.0722,0.092,0.0949,0.0787,0.0553,0.0481,0.0352,0.0206,0.0161,0.0091
370102,历下区,0.1659,0.7112,0.123,0.2673,0.0084,0.0537,0.0595,0.0443,0.0396,0.0805,0.0636,0.0997,0.0949,0.0746,0.0712,0.0648,0.0661,0.0561,0.05,0.0273,0.0185,0.0152,0.012
370103,市中区,0.1717,0.7012,0.1271,0.2513,0.0086,0.0553,0.0617,0.046,0.0517,0.0677,0.0509,0.0987,0.0879,0.0704,0.0718,0.0693,0.0726,0.0603,0.0535,0.03,0.019,0.0134,0.0112
370104,槐荫区,0.1909,0.696,0.1131,0.2463,0.0103,0.0672,0.0651,0.0484,0.0331,0.0449,0.0609,0.1281,0.0939,0.0687,0.0671,0.0687,0.0713,0.0591,0.0484,0.0268,0.017,0.0119,0.0091
370105,天桥区,0.1642,0.7071,0.1287,0.2419,0.0086,0.0543,0.0564,0.0449,0.0403,0.0545,0.0605,0.1106,0.0855,0.0708,0.0741,0.0757,0.0743,0.0607,0.0531,0.0307,0.0189,0.0139,0.0121
370112,历城区,0.1722,0.7176,0.1102,0.2581,0.0104,0.062,0.056,0.0438,0.069,0.0805,0.0636,0.1087,0.0809,0.0612,0.0651,0.0699,0.0669,0.0518,0.0454,0.0283,0.0172,0.0111,0.0082
370113,长清区,0.1318,0.7265,0.1417,0.25,0.0072,0.0414,0.0428,0.0404,0.0917,0.1271,0.0402,0.0638,0.0462,0.0556,0.0733,0.0871,0.0799,0.0616,0.0568,0.0388,0.0223,0.0136,0.0102
370114,章丘区,0.1341,0.6998,0.1661,0.2302,0.0072,0.0423,0.0448,0.0398,0.0825,0.0695,0.0487,0.0697,0.0487,0.0662,0.0867,0.0912,0.0783,0.0581,0.0669,0.0476,0.0247,0.0156,0.0113
370115,济阳区,0.1893,0.6426,0.168,0.2004,0.0099,0.0569,0.0634,0.0591,0.0479,0.0441,0.0356,0.0907,0.0566,0.06,0.0808,0.1052,0.0707,0.051,0.0626,0.0489,0.0269,0.0168,0.0128
370116,莱芜区,0.1523,0.6738,0.1739,0.2019,0.0073,0.0477,0.0542,0.0431,0.051,0.0517,0.0371,0.0676,0.055,0.0612,0.0855,0.0995,0.0893,0.0759,0.0702,0.0463,0.0265,0.0175,0.0134
370117,钢城区,0.1549,0.6782,0.1669,0.2028,0.0068,0.0489,0.0568,0.0423,0.0442,0.0528,0.0342,0.0733,0.0614,0.0622,0.0938,0.101,0.084,0.0712,0.0643,0.0466,0.0267,0.0172,0.0121
370124,平阴县,0.1534,0.6657,0.1809,0.1991,0.0082,0.0463,0.0501,0.0488,0.0448,0.0358,0.035,0.0798,0.0579,0.0659,0.0875,0.0987,0.0909,0.0696,0.0649,0.0516,0.0305,0.0196,0.0143
370126,商河县,0.1997,0.6192,0.1811,0.1953,0.0088,0.0585,0.0652,0.0673,0.0465,0.0345,0.034,0.0752,0.0546,0.0649,0.0844,0.1093,0.0666,0.0492,0.0681,0.0562,0.0303,0.0141,0.0123
370171,济南高新技术产业开发区,0.1704,0.7385,0.0911,0.2827,0.0117,0.0665,0.0562,0.036,0.0881,0.1151,0.0684,0.1123,0.081,0.0538,0.0557,0.061,0.0588,0.0443,0.0398,0.0238,0.0133,0.008,0.0063
370202,市南区,0.1324,0.6812,0.1864,0.2365,0.0059,0.0355,0.0495,0.0415,0.0372,0.0638,0.0572,0.0735,0.083,0.0709,0.0765,0.0701,0.0763,0.0728,0.0711,0.0419,0.0301,0.023,0.0204
370203,市北区,0.1381,0.6955,0.1664,0.2393,0.0065,0.043,0.0487,0.04,0.0336,0.0499,0.0547,0.0901,0.0941,0.0719,0.0737,0.0674,0.0807,0.0794,0.0697,0.0372,0.0235,0.0181,0.0177
370211,黄岛区,0.1569,0.7289,0.1141,0.2367,0.0089,0.0551,0.0504,0.0425,0.0596,0.0767,0.0621,0.1029,0.0769,0.0691,0.0768,0.0857,0.0681,0.051,0.0481,0.027,0.017,0.0117,0.0103
370212,崂山区,0.1298,0.7489,0.1214,0.2556,0.0065,0.0409,0.0448,0.0375,0.066,0.1004,0.0587,0.0842,0.0755,0.0659,0.0787,0.0814,0.0777,0.0605,0.0523,0.0292,0.0177,0.0125,0.0097
370213,李沧区,0.1672,0.7221,0.1106,0.2679,0.0102,0.0639,0.0549,0.0382,0.0397,0.0586,0.0714,0.1275,0.0988,0.0703,0.0688,0.0624,0.0657,0.0592,0.0493,0.0261,0.0144,0.0111,0.0098
370214,城阳区,0.1715,0.7297,0.0988,0.2545,0.0097,0.0602,0.0576,0.0441,0.0481,0.0689,0.0703,0.1295,0.0913,0.0707,0.0707,0.0708,0.0626,0.0466,0.0433,0.0244,0.0136,0.0097,0.0078
370215,即墨区,0.1595,0.6918,0.1487,0.2152,0.008,0.0508,0.0496,0.0511,0.0461,0.0464,0.0522,0.0821,0.0708,0.0716,0.0838,0.0992,0.0801,0.0596,0.0588,0.0383,0.0225,0.016,0.0131
370271,青岛高新技术产业开发区,0.1778,0.7771,0.0451,0.2348,0.0111,0.0688,0.0634,0.0344,0.0254,0.0809,0.1037,0.1569,0.1048,0.0721,0.0666,0.0739,0.0571,0.0359,0.0261,0.0099,0.0043,0.0025,0.0024
370281,胶州市,0.1659,0.6949,0.1392,0.219,0.0079,0.0535,0.0532,0.0513,0.0478,0.0503,0.0498,0.0876,0.0693,0.0695,0.0866,0.0976,0.0794,0.0569,0.0556,0.0329,0.0222,0.0156,0.0129
370283,平度市,0.1491,0.6624,0.1885,0.1907,0.0073,0.045,0.048,0.0488,0.0415,0.0336,0.0346,0.0718,0.0518,0.0618,0.0955,0.111,0.0941,0.0668,0.072,0.0483,0.028,0.0216,0.0185
370285,莱西市,0.1441,0.6771,0.1788,0.1905,0.0068,0.043,0.045,0.0492,0.0418,0.0346,0.0396,0.0769,0.0667,0.0615,0.0764,0.1086,0.0984,0.0728,0.0692,0.0439,0.0269,0.021,0.0177
370302,淄川区,0.1385,0.6845,0.177,0.207,0.0061,0.0429,0.0453,0.0443,0.0497,0.0476,0.0466,0.0697,0.0609,0.0651,0.0875,0.0965,0.0877,0.0732,0.0695,0.0457,0.0278,0.0187,0.0152
370303,张店区,0.17,0.7077,0.1223,0.2442,0.0082,0.056,0.0571,0.0486,0.0434,0.0563,0.0574,0.0965,0.0842,0.0744,0.0839,0.0836,0.0724,0.0557,0.0495,0.0298,0.0183,0.0141,0.0107
370304,博山区,0.1186,0.6797,0.2017,0.1899,0.0051,0.0342,0.0392,0.0401,0.0373,0.0364,0.0399,0.0629,0.0588,0.0637,0.0868,0.0974,0.108,0.0885,0.076,0.0534,0.0316,0.0235,0.0172
370305,临淄区,0.1455,0.6798,0.1747,0.2056,0.0071,0.0477,0.0462,0.0446,0.0421,0.0428,0.0475,0.072,0.0634,0.0662,0.0888,0.1033,0.0895,0.0643,0.0663,0.045,0.028,0.0207,0.0148
370306,周村区,0.1351,0.7066,0.1584,0.2354,0.0065,0.0419,0.0445,0.042,0.0749,0.0646,0.0441,0.0703,0.0618,0.0689,0.0883,0.0885,0.0803,0.0649,0.062,0.0412,0.025,0.0169,0.0132
370321,桓台县,0.1435,0.6654,0.1911,0.2021,0.0073,0.0449,0.0471,0.0442,0.0517,0.0473,0.0439,0.0665,0.0563,0.0674,0.087,0.0996,0.081,0.0649,0.0787,0.0503,0.0256,0.0202,0.0163
370322,高青县,0.1476,0.6506,0.2018,0.195,0.0069,0.043,0.0475,0.0502,0.0434,0.0386,0.0262,0.0655,0.0552,0.0711,0.0943,0.1123,0.0809,0.0631,0.0788,0.0584,0.0304,0.02,0.0141
370323,沂源县,0.1553,0.6732,0.1715,0.1866,0.0081,0.0568,0.0455,0.0448,0.0408,0.0392,0.0444,0.0606,0.0517,0.0607,0.0897,0.1093,0.0933,0.0835,0.0699,0.0431,0.0242,0.0202,0.014
370402,市中区,0.2307,0.6512,0.1181,0.2284,0.0083,0.0528,0.079,0.0906,0.0492,0.0477,0.0466,0.0935,0.0769,0.0563,0.0809,0.0876,0.0683,0.0442,0.044,0.027,0.0211,0.0146,0.0114
370403,薛城区,0.2229,0.6534,0.1237,0.225,0.0095,0.0629,0.0743,0.0761,0.0541,0.0412,0.0565,0.0952,0.0683,0.0617,0.0768,0.086,0.0687,0.0447,0.0474,0.0292,0.0216,0.0141,0.0114
370404,峄城区,0.2553,0.6066,0.1381,0.1956,0.0076,0.0453,0.084,0.1185,0.0561,0.0371,0.0407,0.0803,0.0687,0.0547,0.0702,0.0866,0.0654,0.0468,0.0539,0.031,0.0249,0.0148,0.0135
370405,台儿庄区,0.2445,0.619,0.1365,0.2036,0.0088,0.0549,0.0808,0.1,0.056,0.0337,0.0504,0.0883,0.0655,0.0539,0.0731,0.088,0.0646,0.0455,0.0527,0.031,0.0243,0.0158,0.0127
370406,山亭区,0.2346,0.5999,0.1655,0.1802,0.0087,0.0504,0.083,0.0925,0.0475,0.0406,0.0549,0.0822,0.054,0.0427,0.0603,0.0887,0.0758,0.0531,0.0602,0.0389,0.0298,0.0197,0.017
370481,滕州市,0.2098,0.6484,0.1418,0.2034,0.0092,0.066,0.0732,0.0615,0.0464,0.039,0.0561,0.1009,0.0647,0.0556,0.0655,0.0926,0.0762,0.0513,0.0553,0.0341,0.025,0.0152,0.0122
370502,东营区,0.1769,0.683,0.14,0.2454,0.0085,0.0614,0.0562,0.0508,0.048,0.0468,0.0474,0.0917,0.079,0.0796,0.0991,0.0888,0.0599,0.0428,0.0525,0.0429,0.0235,0.0136,0.0075
370503,河口区,0.1471,0.686,0.1669,0.2202,0.0076,0.0504,0.0459,0.0432,0.0314,0.0401,0.0443,0.0796,0.0616,0.0795,0.1242,0.1121,0.0682,0.0449,0.0597,0.054,0.0293,0.0156,0.0083
370505,垦利区,0.1856,0.6519,0.1625,0.2128,0.0105,0.0677,0.0588,0.0486,0.0413,0.0376,0.0535,0.0964,0.0619,0.0603,0.0855,0.0984,0.0635,0.0536,0.0648,0.0466,0.0268,0.0138,0.0105
370522,利津县,0.1427,0.6505,0.2069,0.1897,0.0091,0.0493,0.0446,0.0397,0.0448,0.035,0.0362,0.0679,0.046,0.061,0.1002,0.1216,0.0764,0.0613,0.0812,0.059,0.0328,0.019,0.015
370523,广饶县,0.1778,0.6569,0.1653,0.2076,0.0087,0.063,0.0557,0.0503,0.0447,0.0388,0.0413,0.0844,0.0743,0.0592,0.0902,0.0948,0.0741,0.0551,0.065,0.0447,0.0256,0.0173,0.0127
370571,东营经济技术开发区,0.2452,0.7114,0.0434,0.269,0.0151,0.1021,0.0818,0.0462,0.0543,0.0358,0.0767,0.1752,0.096,0.0606,0.0648,0.0654,0.0517,0.031,0.0241,0.01,0.0044,0.003,0.0019
370572,东营港经济开发区,0.0285,0.9469,0.0246,0.1237,0.0006,0.0097,0.0111,0.0072,0.0172,0.1519,0.1417,0.1599,0.0708,0.0681,0.111,0.1292,0.067,0.0302,0.0172,0.0042,0.0017,0.0011,0.0006
370602,芝罘区,0.1426,0.7213,0.1361,0.2509,0.0064,0.0425,0.0509,0.0427,0.0429,0.054,0.0536,0.0956,0.0895,0.0775,0.0886,0.0852,0.0741,0.0603,0.0528,0.0323,0.0233,0.0163,0.0114
370611,福山区,0.1465,0.7038,0.1496,0.2171,0.0071,0.0484,0.0526,0.0385,0.0308,0.0336,0.0595,0.121,0.0907,0.0661,0.0713,0.0807,0.0823,0.0678,0.0613,0.0391,0.0243,0.0149,0.0101
370612,牟平区,0.099,0.6883,0.2128,0.1935,0.0047,0.0293,0.0341,0.0308,0.0357,0.0337,0.0445,0.0737,0.0596,0.0641,0.0849,0.1005,0.1024,0.0892,0.0842,0.054,0.0362,0.0222,0.0162
370613,莱山区,0.1297,0.7551,0.1151,0.2835,0.007,0.0424,0.0459,0.0344,0.0858,0.1168,0.0544,0.0958,0.0762,0.0613,0.0686,0.0727,0.0685,0.0548,0.0484,0.0284,0.0184,0.0114,0.0085
370614,蓬莱区,0.1048,0.6917,0.2035,0.1994,0.0049,0.0299,0.035,0.035,0.0389,0.0445,0.043,0.0734,0.0601,0.0655,0.0878,0.0981,0.0992,0.0812,0.0813,0.0528,0.034,0.0204,0.0149
370671,烟台高新技术产业开发区,0.1198,0.7939,0.0863,0.3164,0.0089,0.0448,0.0399,0.0261,0.1833,0.1048,0.0691,0.1155,0.0649,0.0485,0.0562,0.0567,0.0543,0.0406,0.0336,0.021,0.0155,0.0097,0.0064
370672,烟台经济技术开发区,0.1661,0.7419,0.092,0.2573,0.0095,0.0598,0.0575,0.0393,0.0454,0.0575,0.0846,0.1436,0.0958,0.0711,0.0718,0.068,0.0587,0.0453,0.0389,0.0236,0.0147,0.0089,0.0058
370681,龙口市,0.1191,0.6973,0.1836,0.2099,0.0054,0.0352,0.0405,0.038,0.046,0.0507,0.0451,0.0849,0.0639,0.0627,0.087,0.0929,0.0905,0.0735,0.079,0.049,0.0277,0.0151,0.0129
370682,莱阳市,0.1231,0.6924,0.1844,0.1926,0.0059,0.0349,0.0402,0.042,0.0411,0.0379,0.0392,0.0822,0.0665,0.0623,0.0773,0.1026,0.102,0.0813,0.069,0.0471,0.0289,0.0226,0.0168
370683,莱州市,0.1088,0.662,0.2293,0.182,0.0055,0.0322,0.0358,0.0352,0.0342,0.0292,0.0425,0.0721,0.0522,0.0681,0.086,0.0993,0.1001,0.0784,0.0857,0.0615,0.037,0.0232,0.0218
370685,招远市,0.1192,0.6788,0.2021,0.1849,0.0065,0.0383,0.0371,0.0372,0.0364,0.0353,0.0427,0.0714,0.055,0.0647,0.0853,0.1085,0.0997,0.0798,0.0758,0.054,0.0317,0.0222,0.0183
370686,栖霞市,0.0941,0.678,0.228,0.1621,0.0045,0.0254,0.0303,0.0338,0.0293,0.0279,0.0377,0.0548,0.0483,0.0519,0.0872,0.1188,0.1234,0.0987,0.0871,0.0594,0.0371,0.0259,0.0184
370687,海阳市,0.1012,0.6775,0.2213,0.1784,0.0051,0.0297,0.0334,0.0329,0.0389,0.0337,0.0393,0.065,0.0504,0.0564,0.0835,0.1013,0.1106,0.0983,0.0849,0.0571,0.0358,0.0244,0.0191
370702,潍城区,0.1766,0.7078,0.1157,0.2474,0.0095,0.0629,0.057,0.0472,0.0674,0.0603,0.0547,0.1052,0.0774,0.0655,0.0774,0.0773,0.0734,0.0491,0.0492,0.0298,0.0171,0.0109,0.0087
370703,寒亭区,0.1624,0.6672,0.1704,0.205,0.0092,0.0561,0.0528,0.0443,0.0377,0.0457,0.0484,0.0937,0.065,0.061,0.0799,0.0879,0.0891,0.059,0.0695,0.0437,0.0245,0.0175,0.0152
370704,坊子区,0.1785,0.6597,0.1618,0.1984,0.009,0.0601,0.0523,0.057,0.0437,0.0366,0.0437,0.0906,0.0645,0.0586,0.077,0.0923,0.089,0.0636,0.0676,0.041,0.0248,0.0155,0.0129
370705,奎文区,0.1888,0.709,0.1022,0.257,0.011,0.0723,0.0622,0.0433,0.0559,0.0683,0.0639,0.1239,0.0833,0.0665,0.0705,0.0672,0.0639,0.0456,0.0438,0.025,0.0153,0.0106,0.0075
370724,临朐县,0.1934,0.6354,0.1712,0.1832,0.009,0.0616,0.0635,0.0593,0.0386,0.0326,0.0304,0.0994,0.0658,0.0504,0.0743,0.0896,0.0851,0.0692,0.0698,0.049,0.0219,0.0175,0.013
370725,昌乐县,0.1794,0.652,0.1686,0.1956,0.0087,0.0624,0.0541,0.0542,0.0444,0.0334,0.0325,0.0906,0.067,0.0585,0.0815,0.0959,0.0871,0.0611,0.0648,0.0481,0.0272,0.0152,0.0132
370772,潍坊滨海经济技术开发区,0.1505,0.7388,0.1107,0.2429,0.0074,0.0556,0.0495,0.0381,0.153,0.0708,0.0442,0.0867,0.0642,0.062,0.0779,0.0837,0.0583,0.038,0.0419,0.0298,0.018,0.0117,0.0092
370781,青州市,0.1649,0.6691,0.166,0.2051,0.0093,0.0566,0.0545,0.0445,0.0494,0.0461,0.0417,0.0916,0.0568,0.0577,0.0771,0.0961,0.0901,0.0625,0.0643,0.0444,0.0267,0.0175,0.0132
370782,诸城市,0.1644,0.6685,0.1671,0.2004,0.0082,0.0545,0.0474,0.0543,0.0509,0.0414,0.0439,0.0771,0.0529,0.0641,0.0864,0.0988,0.0905,0.0625,0.0673,0.0446,0.0251,0.0167,0.0134
370783,寿光市,0.1714,0.6688,0.1598,0.2121,0.0091,0.0607,0.0541,0.0475,0.0487,0.0487,0.0411,0.0876,0.0718,0.0619,0.0825,0.0932,0.0781,0.0552,0.0621,0.0434,0.0248,0.0162,0.0134
370784,安丘市,0.1851,0.6419,0.173,0.1844,0.0087,0.0604,0.0504,0.0657,0.0422,0.033,0.0373,0.0838,0.0562,0.0608,0.0774,0.0954,0.0879,0.068,0.0701,0.0453,0.028,0.0164,0.0131
370785,高密市,0.1716,0.6628,0.1656,0.2058,0.0077,0.052,0.0517,0.0603,0.0479,0.0405,0.0398,0.0805,0.0631,0.0669,0.0841,0.0994,0.0833,0.0572,0.0657,0.0406,0.026,0.0183,0.0148
370786,昌邑市,0.142,0.6618,0.1962,0.1903,0.0065,0.0419,0.0464,0.0473,0.0417,0.0439,0.0375,0.0745,0.0553,0.0594,0.084,0.0962,0.0992,0.07,0.0785,0.0497,0.0309,0.02,0.017
370811,任城区,0.1915,0.6812,0.1273,0.237,0.0092,0.062,0.0624,0.0579,0.0499,0.043,0.0453,0.1095,0.0817,0.0749,0.0722,0.0799,0.0742,0.0507,0.0522,0.0307,0.022,0.0126,0.0098
