CODE,NAME,GHSL_POP,GHSL_POP_DENS,GHSL_URB,GHSL_POP_30,GHSL_POP_23,GHSL_POP_22,GHSL_POP_21,GHSL_POP_13,GHSL_POP_12,GHSL_POP_11,GHSL_POP_10,GHSL_VAR
511133,马边彝族自治县,163939,71.2,0.5498,0,0.2615,0.1372,0.1511,0.26,0.1658,0.0244,0,-0.1291
511181,峨眉山市,599598,506.5,0.9139,0.621,0.0713,0.013,0.2086,0.0297,0.0505,0.0058,0,0.4307
511302,顺庆区,1063677,1955.4,0.9618,0.7864,0.076,0.02,0.0794,0.0088,0.0276,0.0019,0,0.2749
511303,高坪区,596440,737.2,0.8821,0.3576,0.2102,0.0598,0.2546,0.0319,0.0801,0.0059,0,0.0456
511304,嘉陵区,524246,443.5,0.7962,0.1179,0.1496,0.1646,0.3641,0.0343,0.1597,0.0098,0,-0.0143
511321,南部县,852926,383.8,0.7141,0.2138,0.1137,0.0695,0.3172,0.0653,0.2099,0.0108,0,0.0437
511322,营山县,687858,419.4,0.8036,0.2179,0.2509,0.0766,0.2581,0.0803,0.1065,0.0096,0,0.1086
511323,蓬安县,518018,387.4,0.7834,0.1768,0.243,0.0986,0.265,0.0533,0.1495,0.0138,0,0.1225
511324,仪陇县,864351,481.6,0.8201,0.1668,0.1581,0.1254,0.3698,0.0368,0.1347,0.0084,0,0.1854
511325,西充县,460636,415.2,0.7055,0.2029,0.1156,0.1359,0.2511,0.1017,0.1822,0.0106,0,0.0967
511381,阆中市,662204,351.8,0.683,0.255,0.1551,0.026,0.2469,0.1455,0.157,0.0145,0,0.0635
511402,东坡区,1042615,781.3,0.8996,0.5366,0.0782,0.0304,0.2544,0.0067,0.0911,0.0026,0,0.1528
511403,彭山区,271912,579.4,0.8915,0.309,0.2172,0,0.3653,0.0142,0.0885,0.0058,0,-0.1716
511421,仁寿县,1134714,433.7,0.7799,0.1395,0.2047,0.0537,0.382,0.0393,0.1732,0.0077,0,0.0222
511423,洪雅县,279725,146.9,0.8038,0.2101,0.1349,0.1146,0.3443,0.0263,0.1557,0.0142,0,-0.0542
511424,丹棱县,128525,285.7,0.7776,0,0.2454,0.2778,0.2544,0.0349,0.172,0.0155,0,-0.1364
511425,青神县,144924,373.1,0.8017,0,0.3515,0,0.4503,0.0272,0.1592,0.0119,0,-0.1373
511502,翠屏区,643225,430.1,0.8046,0.4338,0.142,0.0463,0.1825,0.0442,0.1343,0.0169,0,-0.2751
511503,南溪区,306246,433.4,0.8002,0.3042,0.2461,0.042,0.2079,0.0625,0.1242,0.0131,0,-0.0798
511504,叙州区,758863,293.8,0.7427,0.3383,0.179,0.0602,0.1652,0.0637,0.1684,0.0252,0,-0.1911
511523,江安县,368491,410.1,0.8173,0.146,0.1894,0.0848,0.3971,0.0281,0.1473,0.0073,0,-0.1319
511524,长宁县,309318,310.7,0.7362,0.2241,0.1978,0.0654,0.2489,0.1019,0.1401,0.0218,0,-0.0567
511525,高县,365714,275.5,0.7315,0,0.4635,0.0793,0.1887,0.0735,0.1719,0.0231,0,-0.0399
511526,珙县,354972,309.1,0.7123,0.2232,0.2907,0.0359,0.1625,0.148,0.1256,0.0141,0,0.0465
511527,筠连县,308439,244.9,0.6775,0.1878,0.1857,0.0802,0.2239,0.1499,0.153,0.0196,0,-0.0732
511528,兴文县,338807,244.5,0.7268,0,0.3977,0.0538,0.2752,0.1187,0.1379,0.0167,0,-0.1085
511529,屏山县,241782,160.4,0.6769,0,0.2136,0.0761,0.3872,0.0981,0.1975,0.0275,0,-0.0139
511602,广安区,741745,720.5,0.879,0.5748,0.1031,0.0357,0.1655,0.0221,0.0926,0.0063,0,-0.0032
511603,前锋区,215399,424.7,0.8354,0.1064,0.2835,0.0725,0.3729,0.0129,0.1434,0.0083,0,-0.0726
511621,岳池县,686049,462,0.8028,0.2064,0.2,0.0459,0.3504,0.0416,0.1487,0.0069,0,-0.0763
511622,武胜县,506556,527.8,0.847,0.1872,0.1682,0.1154,0.3762,0.0064,0.1417,0.005,0,-0.0888
511623,邻水县,615534,321,0.7872,0.2567,0.2267,0.0344,0.2694,0.0434,0.1556,0.0138,0,-0.13
511681,华蓥市,229318,494.4,0.9023,0.2329,0.2516,0.0373,0.3805,0,0.0934,0.0043,0,-0.1579
511702,通川区,830359,933.6,0.8945,0.6554,0.1269,0.0144,0.0978,0.0384,0.0615,0.0057,0,-0.0832
511703,达川区,886205,405.4,0.7772,0.1874,0.302,0.0436,0.2442,0.0751,0.1358,0.0119,0,-0.015
511722,宣汉县,925038,215.9,0.7358,0.2162,0.287,0.0351,0.1974,0.0726,0.1693,0.0223,0,-0.0304
511723,开江县,393871,381.2,0.8707,0.2434,0.2035,0.0688,0.355,0.0147,0.1028,0.0118,0,-0.0493
511724,大竹县,791766,379.6,0.8034,0.2119,0.3008,0.0746,0.216,0.0634,0.1203,0.0128,0,-0.0596
511725,渠县,1066795,526.5,0.8621,0.1361,0.3051,0.0531,0.3677,0.0283,0.1034,0.0062,0,0.1627
511771,达州经济开发区,12386,183.6,0.6928,0,0.4233,0,0.2695,0.0667,0.2037,0.0368,0,-0.7276
511781,万源市,374736,92.2,0.5071,0.2057,0.1295,0.0766,0.0953,0.3028,0.1626,0.0276,0,-0.0786
511802,雨城区,460618,431.3,0.9022,0.7254,0.0379,0.0533,0.0857,0.0566,0.0362,0.005,0,0.2486
511803,名山区,240408,386.9,0.807,0,0.2741,0.076,0.4569,0.0348,0.1508,0.0074,0,-0.0559
511822,荥经县,138124,77.5,0.7388,0.4285,0.0994,0.061,0.1499,0.1772,0.0447,0.0393,0,0.0504
511823,汉源县,303708,136.6,0.7224,0.2178,0.3159,0.0742,0.1145,0.1923,0.0669,0.0184,0,0.0636
511824,石棉县,115470,43,0.693,0,0.3856,0.1966,0.1108,0.1909,0.0588,0.0572,0,0.0119
511825,天全县,125715,52.4,0.7354,0,0.4618,0.0911,0.1824,0.1597,0.0964,0.0086,0,-0.0479
511826,芦山县,101512,85,0.8058,0,0.4548,0.0352,0.3158,0.1142,0.0718,0.0081,0,0.0169
511827,宝兴县,52401,16.8,0.5981,0,0.3828,0,0.2153,0.181,0.1649,0.056,0,0.0908
511902,巴州区,1183284,882.4,0.9215,0.6029,0.1793,0.0106,0.1287,0.0259,0.0467,0.0058,0,0.8162
511903,恩阳区,399490,345.1,0.6759,0,0.3944,0.0595,0.222,0.1441,0.1639,0.0161,0,0.1555
511921,通江县,640464,155,0.6203,0.1713,0.2273,0.0756,0.1461,0.1694,0.1887,0.0215,0,0.2272
511922,南江县,561570,165.3,0.6297,0.1318,0.2101,0.0643,0.2235,0.1674,0.1826,0.0203,0,0.2009
511923,平昌县,809764,362.8,0.7089,0.1856,0.2199,0.0732,0.2302,0.1139,0.1639,0.0133,0,0.2294
511971,巴中经济开发区,46255,660.3,0.8537,0.4944,0,0.0882,0.2711,0.0658,0.0731,0.0074,0,-0.3148
512002,雁江区,976813,595.6,0.8359,0.446,0.1083,0.0458,0.2358,0.0322,0.1239,0.008,0,0.1265
512021,安岳县,976394,362.2,0.717,0.124,0.2448,0.0871,0.2611,0.0854,0.1815,0.0161,0,0.0268
512022,乐至县,497749,348.5,0.6659,0.198,0.1663,0.0628,0.2388,0.1133,0.2039,0.0169,0,0.0146
513201,马尔康市,55114,8.3,0.4805,0,0.3034,0,0.1771,0.3263,0.0737,0.1195,0,-0.0561
513221,汶川县,96175,23.5,0.6428,0,0.4983,0.0306,0.114,0.256,0.0672,0.034,0,0.1591
513222,理县,44529,10.3,0.431,0,0.2983,0.1326,0,0.4611,0.047,0.061,0,0.2059
513223,茂县,102823,26.3,0.3685,0,0.3206,0,0.0478,0.4428,0.1064,0.0823,0,0.0783
513224,松潘县,68976,8.2,0.3678,0,0.1989,0,0.1689,0.4648,0.0862,0.0811,0,0.0305
513225,九寨沟县,75540,14.3,0.5163,0,0.4196,0,0.0967,0.4099,0.0344,0.0393,0,0.1436
513226,金川县,63526,11.8,0.4914,0,0.2914,0,0.2,0.3191,0.0838,0.1056,0,0.094
513227,小金县,71570,12.8,0.2208,0,0.214,0,0.0069,0.486,0.0565,0.2367,0,0.1043
513228,黑水县,55368,13.3,0.2135,0,0,0.1586,0.0548,0.6214,0.0489,0.1162,0,0.2424
513230,壤塘县,37453,5.6,0,0,0,0,0,0.9434,0.0524,0.0042,0,-0.1617
513231,阿坝县,69135,6.8,0.2454,0,0.1945,0,0.0508,0.5958,0.1272,0.0316,0,-0.1408
513232,若尔盖县,71748,6.9,0.1164,0,0.1055,0,0.0109,0.6407,0.1616,0.0813,0,-0.0647
513233,红原县,41886,5,0.4312,0,0.1915,0.1101,0.1296,0.4315,0.129,0.0083,0,-0.102
513301,康定市,132692,11.4,0.4993,0,0.4058,0,0.0935,0.3917,0.0827,0.0263,0,0.0466
513322,泸定县,83325,38.4,0.6226,0,0.4477,0.1222,0.0527,0.3011,0.0657,0.0106,0,-0.0104
513323,丹巴县,60018,13.3,0.1815,0,0.09,0,0.0915,0.7056,0.1037,0.0092,0,0.2034
513324,九龙县,63662,9.4,0.3878,0,0.2071,0.1349,0.0457,0.392,0.1888,0.0315,0,0.1847
513325,雅江县,50046,6.6,0.3089,0,0.2234,0,0.0854,0.4488,0.0559,0.1865,0,-0.0218
513326,道孚县,55137,7.8,0.1873,0,0.1411,0,0.0462,0.5533,0.0566,0.2028,0,0.033
513327,炉霍县,47050,10.5,0.2703,0,0.1987,0,0.0716,0.6125,0.0986,0.0186,0,-0.0029
513328,甘孜县,67680,9.8,0.3365,0,0.2196,0,0.1168,0.4704,0.0823,0.1109,0,-0.069
513329,新龙县,50391,5.4,0.2748,0,0.2061,0,0.0688,0.6063,0.1081,0.0108,0,0.1027
513330,德格县,81739,7.1,0.1251,0,0.1251,0,0,0.7219,0.074,0.079,0,-0.0768
513331,白玉县,56905,5.5,0.289,0,0.289,0,0,0.5016,0.02,0.1894,0,-0.044
513332,石渠县,79789,3.6,0.1675,0,0.083,0.0791,0.0054,0.6498,0.066,0.1167,0,-0.2301
513333,色达县,59228,6.7,0.3033,0,0.101,0.1029,0.0994,0.6006,0.0372,0.0589,0,-0.0843
513334,理塘县,69143,4.9,0.3667,0,0.3608,0,0.0059,0.4422,0.1347,0.0563,0,0.0275
513335,巴塘县,48052,6.3,0.2681,0,0.2466,0,0.0215,0.5589,0.0391,0.1339,0,-0.0383
513336,乡城县,33081,6.7,0.3242,0,0.2322,0,0.0921,0.4302,0.1687,0.0769,0,0.0533
513337,稻城县,31031,4.4,0.2404,0,0.2277,0,0.0128,0.5586,0.1692,0.0317,0,-0.0573
513338,得荣县,26210,9,0.0782,0,0.0782,0,0,0.3224,0.1063,0.4931,0,0.0591
513401,西昌市,730222,251.7,0.9045,0.4191,0.1038,0.0702,0.3114,0.0396,0.0513,0.0046,0,-0.2354
513422,木里藏族自治县,127950,9.6,0.259,0,0.1773,0,0.0817,0.5805,0.1456,0.0148,0,0.0407
513423,盐源县,335982,39.8,0.515,0,0.3111,0.0392,0.1648,0.3059,0.1599,0.0191,0,-0.0144
513424,德昌县,206817,89.7,0.7092,0.256,0,0.1444,0.3087,0.1557,0.1227,0.0124,0,-0.0449
513425,会理县,418608,92,0.4531,0.1631,0.0779,0.0493,0.1628,0.2786,0.2385,0.0298,0,0.0719
513426,会东县,352260,108.9,0.4898,0,0.2131,0.0804,0.1963,0.2988,0.1868,0.0245,0,0.0179
513427,宁南县,168449,100.2,0.4084,0,0.2579,0.0188,0.1317,0.413,0.1575,0.0211,0,-0.086
513428,普格县,150557,78.7,0.4341,0,0.1563,0.1097,0.1682,0.3582,0.1537,0.054,0,-0.1638
513429,布拖县,165666,97.9,0.446,0,0.2104,0.1466,0.089,0.4322,0.1097,0.0121,0,-0.1072
513430,金阳县,156062,98,0.3649,0,0.1796,0.0947,0.0906,0.5365,0.0877,0.0109,0,-0.0823
513431,昭觉县,230486,89.9,0.535,0,0.3661,0.0771,0.0918,0.3216,0.094,0.0493,0,-0.0869
513432,喜德县,152530,71.8,0.5834,0,0.4373,0,0.1461,0.2846,0.0907,0.0413,0,-0.0355
513433,冕宁县,340743,76.8,0.7347,0,0.3355,0.0868,0.3124,0.1476,0.1056,0.0121,0,-0.077
513434,越西县,262531,116,0.6876,0,0.4166,0.0603,0.2107,0.1406,0.1262,0.0456,0,-0.1303
513435,甘洛县,187656,86.8,0.6796,0,0.5,0.0258,0.1538,0.1762,0.0891,0.0551,0,-0.089
513436,美姑县,213968,84.9,0.5455,0,0.4465,0.0201,0.0789,0.3661,0.0799,0.0085,0,-0.1033
513437,雷波县,233803,82,0.542,0,0.1093,0.1673,0.2655,0.2573,0.1855,0.0151,0,-0.0264
520102,南明区,1032232,4842.1,0.9925,0.9604,0,0.003,0.0291,0,0.0067,0.0007,0,-0.0149
520103,云岩区,1038614,11676.9,0.9984,0.9958,0,0,0.0026,0.0005,0.001,0.0001,0,-0.0172
520111,花溪区,594753,614.9,0.8726,0.6343,0.0846,0.0164,0.1374,0.0496,0.0705,0.0073,0,-0.3845
520112,乌当区,230240,336.1,0.7738,0.5931,0.0239,0.0351,0.1218,0.0999,0.1126,0.0137,0,-0.3155
520113,白云区,282684,1044.7,0.9154,0.7492,0.0525,0,0.1136,0.0365,0.0454,0.0027,0,-0.3804
520115,观山湖区,254096,825.5,0.9579,0.7582,0.0218,0.0322,0.1458,0.0123,0.0254,0.0043,0,-0.6046
520121,开阳县,353720,174.1,0.5746,0.2203,0.204,0.0402,0.1102,0.1989,0.198,0.0285,0,0.0286
520122,息烽县,211159,202.7,0.6176,0,0.4143,0.0294,0.1739,0.155,0.1965,0.0309,0,-0.0395
520123,修文县,248063,230.2,0.625,0.2382,0.1725,0.0283,0.186,0.1257,0.2221,0.0271,0,-0.1389
520181,清镇市,438270,315,0.7483,0.2008,0.2985,0.0468,0.2022,0.0816,0.1554,0.0148,0,-0.3033
520201,钟山区,1214087,1139.4,0.9414,0.7606,0.0811,0.0077,0.092,0.0284,0.0275,0.0027,0,0.8007
520203,六枝特区,472837,262,0.7421,0.2387,0.2671,0.0157,0.2206,0.1284,0.1149,0.0146,0,-0.1193
520204,水城区,586239,193.6,0.7448,0.0169,0.3685,0.1133,0.2462,0.1295,0.1081,0.0176,0,-0.2146
520281,盘州市,1001730,246.9,0.7071,0.1329,0.2656,0.0667,0.2419,0.0977,0.1764,0.0189,0,-0.0674
520302,红花岗区,946257,674.4,0.9015,0.6627,0.0615,0.0244,0.1529,0.0225,0.0693,0.0068,0,-0.0258
520303,汇川区,725871,476.2,0.8663,0.6043,0.1086,0.0451,0.1083,0.0496,0.0733,0.0108,0,0.1564
520304,播州区,620618,248.5,0.7214,0.219,0.2484,0.0333,0.2208,0.0792,0.1758,0.0235,0,-0.185
520322,桐梓县,483730,150.2,0.6512,0.2616,0.1584,0.0632,0.168,0.1474,0.1717,0.0298,0,-0.0864
520323,绥阳县,349380,136.6,0.7077,0.1803,0.2446,0.0572,0.2255,0.1111,0.1541,0.0271,0,-0.0798
520324,正安县,365559,140.7,0.6413,0,0.4092,0.068,0.1641,0.1513,0.1779,0.0294,0,-0.0772
520325,道真仡佬族苗族自治县,220137,101.7,0.5838,0.3171,0.1269,0.0423,0.0975,0.2037,0.1746,0.0379,0,-0.0972
520326,务川仡佬族苗族自治县,294325,105.7,0.6729,0,0.5246,0,0.1483,0.1471,0.144,0.0359,0,-0.0458
520327,凤冈县,290155,153.5,0.5576,0.2238,0.1523,0.0452,0.1365,0.1814,0.2234,0.0375,0,-0.046
520328,湄潭县,346100,184.7,0.6328,0.2361,0.1431,0.0583,0.1953,0.135,0.2053,0.0269,0,-0.0718
520329,余庆县,219815,134.6,0.6838,0,0.4724,0.0587,0.1527,0.0682,0.2057,0.0424,0,-0.0185
520330,习水县,481476,156,0.6277,0.1717,0.2164,0.0485,0.1912,0.174,0.1681,0.0302,0,-0.1769
520381,赤水市,220124,118.4,0.6873,0.2812,0.1623,0.1098,0.1339,0.1932,0.1047,0.0148,0,-0.1098
520382,仁怀市,505531,281.7,0.7229,0.23,0.215,0.0417,0.2362,0.1009,0.1578,0.0184,0,-0.2286
520402,西秀区,950160,547.7,0.8498,0.5376,0.0968,0.0255,0.1898,0.0464,0.0952,0.0087,0,0.0916
520403,平坝区,280202,282.5,0.7069,0,0.3001,0.0836,0.3233,0.0674,0.2072,0.0184,0,-0.1926
520422,普定县,350283,322.6,0.7267,0.1629,0.1155,0.0971,0.3511,0.0908,0.17,0.0126,0,-0.0691
520423,镇宁布依族苗族自治县,266946,154.8,0.5244,0.2307,0.0879,0.0472,0.1585,0.1672,0.2835,0.025,0,-0.1093
520424,关岭布依族苗族自治县,285389,194.1,0.588,0,0.26,0.0621,0.2659,0.129,0.2591,0.0238,0,0.0067
520425,紫云苗族布依族自治县,252112,111.3,0.3701,0,0.2081,0.0316,0.1304,0.2814,0.3016,0.0469,0,-0.1415
520502,七星关区,1347152,393.2,0.8305,0.3898,0.1986,0.06,0.182,0.0896,0.0724,0.0075,0,0.0322
520521,大方县,733592,208.9,0.6742,0.1162,0.232,0.105,0.221,0.1758,0.1327,0.0173,0,-0.1446
520522,黔西县,667292,260.1,0.6965,0.1982,0.1944,0.0606,0.2434,0.1047,0.1769,0.0219,0,-0.0884
520523,金沙县,529715,209.4,0.6837,0.1766,0.2476,0.0736,0.1859,0.1204,0.1704,0.0255,0,-0.0263
520524,织金县,744960,259,0.7172,0.1617,0.2625,0.078,0.2151,0.1345,0.1332,0.0151,0,-0.0867
520525,纳雍县,650020,263.8,0.7654,0.1244,0.3781,0.0611,0.2018,0.136,0.0894,0.0092,0,-0.093
520526,威宁彝族回族苗族自治县,1178578,186.4,0.6669,0.0958,0.3045,0.049,0.2175,0.1494,0.163,0.0207,0,-0.0793
520527,赫章县,618044,189.9,0.7482,0.128,0.407,0.0518,0.1613,0.1264,0.1088,0.0166,0,-0.0469
520602,碧江区,376900,371.8,0.8409,0.6067,0.0886,0.0343,0.1113,0.0533,0.0936,0.0122,0,-0.1474
520603,万山区,98659,116.9,0.2865,0,0.0855,0,0.201,0.2766,0.3893,0.0476,0,-0.3858
520621,江口县,159778,84.8,0.447,0,0.267,0.0612,0.1188,0.2623,0.2492,0.0415,0,-0.1352
520622,玉屏侗族自治县,108428,206.8,0.6232,0,0.3221,0,0.3011,0.0796,0.2673,0.0299,0,-0.2793
520623,石阡县,282943,130,0.5492,0,0.2782,0.0746,0.1964,0.1698,0.2396,0.0415,0,-0.0476
520624,思南县,462986,208.3,0.5835,0.1201,0.185,0.073,0.2053,0.144,0.2457,0.0269,0,0.0114
520625,印江土家族苗族自治县,260043,131.7,0.5151,0,0.255,0.1207,0.1395,0.2248,0.2239,0.0361,0,-0.117
520626,德江县,340236,163.6,0.5839,0.1934,0.1064,0.1058,0.1783,0.1386,0.2414,0.0361,0,-0.1356
520627,沿河土家族自治县,419586,168.3,0.6334,0,0.3436,0.1053,0.1845,0.1563,0.1827,0.0276,0,-0.024
520628,松桃苗族自治县,454572,158.6,0.5079,0,0.2203,0.0477,0.24,0.1975,0.2673,0.0273,0,-0.068
522301,兴义市,743806,255,0.7495,0.2988,0.1984,0.0659,0.1864,0.0919,0.1437,0.0149,0,-0.2593
522302,兴仁市,390682,218.8,0.6653,0.1897,0.1758,0.0608,0.239,0.1157,0.1961,0.0229,0,-0.0824
522323,普安县,235895,161.8,0.5422,0,0.2049,0.114,0.2233,0.1753,0.2529,0.0296,0,-0.0291
522324,晴隆县,231271,175.9,0.5953,0,0.177,0.2101,0.2082,0.2223,0.1606,0.0219,0,-0.0123
522325,贞丰县,283614,187.2,0.6226,0.1823,0.1329,0.0386,0.2688,0.1286,0.2253,0.0235,0,-0.0771
522326,望谟县,234060,77.2,0.2442,0,0.1521,0.0428,0.0492,0.4038,0.309,0.043,0,-0.005
522327,册亨县,179731,68.9,0.4382,0,0.1563,0.1116,0.1703,0.2122,0.3069,0.0426,0,-0.0526
522328,安龙县,332399,148.2,0.5637,0,0.2677,0.0705,0.2255,0.1112,0.2895,0.0356,0,-0.1155
522601,凯里市,585500,371.3,0.8246,0.5953,0.0871,0.0123,0.1299,0.0607,0.1003,0.0143,0,-0.1743
522622,黄平县,240179,143.4,0.5966,0,0.3681,0.0172,0.2113,0.1473,0.2228,0.0333,0,-0.0162
522623,施秉县,125402,81.9,0.4838,0,0.3912,0.0022,0.0904,0.2329,0.2402,0.0432,0,-0.0009
522624,三穗县,143602,138.9,0.6392,0,0.3064,0.1182,0.2146,0.1608,0.1691,0.0309,0,-0.1179
522625,镇远县,174631,92.1,0.5106,0,0.3595,0.0555,0.0956,0.1911,0.249,0.0493,0,-0.0795
522626,岑巩县,161608,108,0.4222,0,0.222,0.0797,0.1205,0.2286,0.2983,0.0509,0,-0.0406
522627,天柱县,241668,110.3,0.6479,0,0.3358,0.056,0.256,0.1443,0.1742,0.0337,0,-0.1167
522628,锦屏县,141778,87.3,0.3974,0,0.2265,0.0381,0.1328,0.3945,0.1783,0.0299,0,-0.0864
522629,剑河县,169782,77.3,0.3851,0,0.278,0.0275,0.0796,0.4201,0.168,0.0268,0,-0.0993
522630,台江县,91244,84.4,0.5841,0,0.4384,0.0301,0.1156,0.1899,0.1861,0.0399,0,-0.2573
522631,黎平县,353702,79.7,0.4464,0.1456,0.0819,0.0577,0.1612,0.317,0.2093,0.0273,0,-0.1432
522632,榕江县,262375,79.2,0.4312,0,0.2676,0.0679,0.0957,0.3428,0.1957,0.0303,0,-0.1183
522633,从江县,267600,82.7,0.3821,0,0.1749,0.0864,0.1207,0.3793,0.2109,0.0277,0,-0.1475
522634,雷山县,106987,88.3,0.457,0,0.3741,0,0.083,0.33,0.1818,0.0312,0,-0.143
522635,麻江县,115202,119.7,0.444,0,0.383,0,0.0609,0.1873,0.3189,0.0498,0,-0.1211
522636,丹寨县,112003,118.3,0.5694,0,0.3944,0.0483,0.1267,0.174,0.2294,0.0272,0,-0.1921
522701,都匀市,404489,176.1,0.6176,0.4848,0.021,0.0338,0.0781,0.1443,0.2086,0.0296,0,-0.2364
522702,福泉市,250949,147.8,0.5743,0,0.3621,0.0784,0.1339,0.1411,0.2479,0.0366,0,-0.1576
522722,荔波县,132510,54.6,0.299,0,0.1642,0.0677,0.0671,0.2406,0.3941,0.0663,0,-0.1445
522723,贵定县,213225,130.4,0.5952,0,0.2792,0.052,0.264,0.1566,0.221,0.0272,0,-0.1476
522725,瓮安县,346986,175.9,0.5873,0.2057,0.139,0.0727,0.1699,0.1829,0.1952,0.0346,0,-0.1227
522726,独山县,245075,98.5,0.4559,0,0.2274,0.0561,0.1724,0.1443,0.3457,0.0541,0,-0.0726
522727,平塘县,209225,74.3,0.3567,0,0.1637,0.0645,0.1286,0.2195,0.3592,0.0646,0,-0.1075
522728,罗甸县,234799,77.7,0.3945,0,0.2293,0.0708,0.0944,0.2707,0.2864,0.0485,0,-0.0883
522729,长顺县,175826,112.9,0.3994,0,0.2443,0.0345,0.1206,0.1808,0.3684,0.0515,0,-0.1276
522730,龙里县,164268,107.7,0.525,0,0.2419,0.1092,0.174,0.1531,0.2762,0.0456,0,-0.3046
522731,惠水县,313642,126.6,0.5304,0,0.2648,0.0883,0.1773,0.1311,0.2996,0.0389,0,-0.2077
522732,三都水族自治县,256994,107.8,0.5174,0,0.1552,0.131,0.2312,0.183,0.2622,0.0375,0,-0.07
530102,五华区,977437,2541.6,0.988,0.9616,0.0179,0,0.0084,0.0014,0.009,0.0017,0,-0.1449
530103,盘龙区,969095,1120.3,0.9588,0.9379,0,0.004,0.0168,0.0142,0.0235,0.0036,0,-0.0191
530111,官渡区,948225,1489.7,0.9749,0.8885,0.0307,0,0.0557,0.0052,0.0172,0.0027,0,-0.4082
530112,西山区,655495,743,0.9424,0.7829,0.0854,0.0089,0.0652,0.0221,0.0321,0.0035,0,-0.3177
530113,东川区,283977,151.3,0.6714,0.316,0.1539,0.0508,0.1507,0.1183,0.1868,0.0235,0,0.0891
530114,呈贡区,326445,638.2,0.935,0.5958,0.101,0.0527,0.1856,0.0223,0.0384,0.0043,0,-0.4974
530115,晋宁区,294892,220.1,0.8223,0.2071,0.1761,0.1005,0.3386,0.0445,0.1202,0.013,0,-0.1484
530124,富民县,149210,149.1,0.7664,0.36,0.0937,0.0508,0.262,0.0839,0.1257,0.0239,0,-0.002
530125,宜良县,433147,225.6,0.7477,0.2824,0.1984,0.0233,0.2437,0.0896,0.146,0.0168,0,0.1254
530126,石林彝族自治县,255143,151.2,0.5126,0.3038,0,0.037,0.1718,0.255,0.2094,0.023,0,0.0594
530127,嵩明县,313611,376.3,0.8958,0.2086,0.2344,0.0981,0.3548,0.0164,0.0782,0.0096,0,-0.2368
530128,禄劝彝族苗族自治县,417431,98.2,0.5463,0.1365,0.1432,0.054,0.2126,0.198,0.2244,0.0313,0,0.1017
530129,寻甸回族彝族自治县,472017,131.1,0.595,0.1173,0.1213,0.0951,0.2613,0.1703,0.2079,0.0268,0,0.0245
530181,安宁市,363693,277.8,0.8694,0.5326,0.1013,0.0361,0.1994,0.0221,0.0966,0.0119,0,-0.2482
530302,麒麟区,1095482,706.6,0.9287,0.5018,0.2222,0.0179,0.1869,0.0315,0.0363,0.0035,0,0.0996
530303,沾益区,440751,155.9,0.596,0.1862,0.132,0.0415,0.2363,0.1881,0.1945,0.0213,0,0.0875
530304,马龙区,186301,115.9,0.3587,0,0.1898,0.0178,0.1511,0.2614,0.3464,0.0334,0,-0.0354
530322,陆良县,636774,318.5,0.8081,0.1389,0.339,0.0415,0.2886,0.0904,0.0908,0.0107,0,0.0626
530323,师宗县,401852,144.5,0.5185,0.1683,0.1037,0.0598,0.1866,0.2565,0.2062,0.0188,0,0.0662
530324,罗平县,555840,183.8,0.5274,0.1929,0.078,0.1086,0.1479,0.2633,0.192,0.0173,0,0.0379
530325,富源县,731810,223.6,0.661,0.11,0.2439,0.0505,0.2567,0.154,0.1717,0.0133,0,0.0838
530326,会泽县,925576,156.7,0.6892,0.1896,0.2329,0.0829,0.1838,0.1512,0.1384,0.0211,0,0.1653
530381,宣威市,1458809,240.2,0.6935,0.2266,0.2256,0.028,0.2133,0.1647,0.1282,0.0136,0,0.2261
530402,红塔区,778504,817.3,0.9421,0.8128,0.0511,0,0.0782,0.0257,0.0292,0.003,0,0.3223
530403,江川区,304676,374.7,0.8481,0.2888,0.2433,0.0473,0.2687,0.0702,0.075,0.0068,0,0.2029
530423,通海县,317204,426.9,0.9001,0.4017,0.2776,0.0107,0.2102,0.0417,0.0505,0.0076,0,0.0942
530424,华宁县,224995,179.5,0.6734,0.2557,0.2251,0.0186,0.174,0.1105,0.1955,0.0205,0,0.1815
530425,易门县,186471,121.5,0.5621,0.2839,0.1,0.0408,0.1374,0.2393,0.1775,0.0212,0,0.2294
530426,峨山彝族自治县,170944,88.2,0.4935,0,0.2708,0.0827,0.14,0.225,0.2558,0.0257,0,0.1879
530427,新平彝族傣族自治县,298233,69.6,0.5371,0.2146,0.1948,0.0233,0.1044,0.1843,0.2455,0.0331,0,0.135
530428,元江哈尼族彝族傣族自治县,225442,82.6,0.5147,0.2403,0.0967,0.0139,0.1639,0.2623,0.2035,0.0195,0,0.1523
530481,澄江市,178646,235.2,0.8803,0.3407,0.2363,0.0628,0.2406,0.0325,0.0754,0.0118,0,0.0317
530502,隆阳区,948754,195,0.8129,0.3466,0.1829,0.0573,0.2261,0.0717,0.1028,0.0126,0,0.0506
530521,施甸县,310996,158.3,0.6496,0,0.3879,0.0446,0.2172,0.1797,0.1508,0.0199,0,0.0613
530523,龙陵县,284191,101.2,0.6383,0,0.3596,0.1213,0.1574,0.1831,0.1566,0.022,0,0.0419
530524,昌宁县,357883,94.6,0.6328,0,0.3699,0.0627,0.2002,0.1755,0.1672,0.0244,0,0.1189
